playerID,yearID,stint,teamID,lgID,bats,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,age,PA,avg,allStar,allStarStart,weight,height,Rating
mantlmi01,1957,1,NYA,AL,B,144,474,121,173,28,6,34,94,16,3,146,75,23,0,0,3,5,26,3.827,0.365,1,8,195,71,0.238775307
matheed01,1957,1,ML1,NL,L,148,572,109,167,28,9,32,94,3,1,90,79,5,0,2,2,6,26,4.086,0.292,1,0,190,73,0.20845684
maxwech01,1957,1,DET,AL,L,138,492,75,136,23,3,24,82,3,2,76,84,7,5,4,3,6,30,3.506,0.276,1,0,185,71,0.149747669
mayswi01,1957,1,NY1,NL,R,152,585,112,195,26,20,35,97,38,19,76,62,15,1,0,6,14,26,4.08,0.333,1,8,170,70,0.316790753
mazerbi01,1957,1,PIT,NL,R,148,526,59,149,27,7,8,54,3,3,27,49,2,1,11,3,6,21,3.414,0.283,-1,-1,183,71,0.193235913
mcdougi01,1957,1,NYA,AL,R,141,539,87,156,25,9,13,62,2,5,59,71,1,4,19,3,12,29,3.691,0.289,1,0,175,72,0.167066712
mcmilro01,1957,1,CIN,NL,R,151,448,50,122,25,5,1,55,5,1,66,44,8,6,11,3,11,28,3.173,0.272,1,6,170,71,0.192067139
minosmi01,1957,1,CHA,AL,R,153,568,96,176,36,5,12,103,18,15,79,54,5,21,1,9,19,32,3.994,0.31,1,0,175,70,0.299445647
moonwa01,1957,1,SLN,NL,L,142,516,86,152,28,5,24,73,5,6,62,57,12,1,0,7,14,27,3.568,0.295,1,0,169,72,0.232245013
morynwa01,1957,1,CHN,NL,L,149,568,76,164,33,0,19,88,0,2,50,90,6,3,1,2,11,31,3.815,0.289,-1,-1,205,74,0.143761162
musiast01,1957,1,SLN,NL,L,134,502,82,176,38,3,29,102,1,1,66,34,19,2,1,8,13,37,3.506,0.351,1,3,175,72,0.449270908
niemabo01,1957,1,BAL,AL,R,129,445,61,123,17,6,13,70,4,4,63,86,3,2,3,8,14,30,3.136,0.276,-1,-1,195,71,0.119137289
piersji01,1957,1,BOS,AL,R,151,609,103,159,27,5,19,63,14,6,62,54,1,4,7,5,17,28,4.142,0.261,-1,-1,175,72,0.256187709
repulri01,1957,1,PHI,NL,R,134,516,65,134,23,4,20,68,7,1,19,74,0,5,3,5,10,29,3.302,0.26,-1,-1,195,72,0.151378065
robinfr02,1957,1,CIN,NL,R,150,611,97,197,29,5,29,75,10,2,44,92,5,12,5,5,13,22,4.043,0.322,1,7,183,73,0.159513822
runnepe01,1957,1,WS1,AL,L,134,473,53,109,18,4,2,35,2,3,55,51,5,2,1,5,7,29,3.259,0.23,-1,-1,170,72,0.133986071
sievero01,1957,1,WS1,AL,R,152,572,99,172,23,5,42,114,1,1,76,55,11,7,0,2,9,31,4,0.301,0,0,195,73,0.309218414
smithal04,1957,1,CLE,AL,R,135,507,78,125,23,5,11,49,12,6,79,70,3,4,8,7,7,29,3.617,0.247,-1,-1,189,72,0.152325931
snidedu01,1957,1,BRO,NL,L,139,508,91,139,25,7,40,92,3,4,77,104,12,1,3,3,17,31,3.611,0.274,-1,-1,179,72,0.148558327
spencda01,1957,1,NY1,NL,R,148,534,65,133,31,2,11,50,3,1,50,50,0,1,2,3,15,29,3.605,0.249,-1,-1,185,74,0.194116153
templjo01,1957,1,CIN,NL,R,145,557,85,158,24,4,0,37,19,5,94,34,0,4,16,6,4,30,4.019,0.284,1,4,175,71,0.297842485
thomafr03,1957,1,PIT,NL,R,151,594,72,172,30,1,23,89,3,1,44,66,9,3,5,12,16,28,3.938,0.29,-1,-1,200,75,0.197851595
virdobi01,1957,1,PIT,NL,L,144,561,59,141,28,11,8,50,3,3,33,69,5,0,8,3,8,26,3.667,0.251,-1,-1,175,72,0.138064724
wertzvi01,1957,1,CLE,AL,L,144,515,84,145,21,0,28,105,2,3,78,88,6,2,0,11,9,32,3.66,0.282,1,3,186,72,0.16333837
willite01,1957,1,BOS,AL,L,132,420,96,163,28,1,38,87,0,1,119,43,33,5,0,2,11,39,3.327,0.388,1,7,205,75,0.34833307
aaronha01,1958,1,ML1,NL,R,153,601,109,196,34,4,30,95,4,1,59,49,16,1,0,3,21,24,4.074,0.326,1,9,180,72,0.379867528
anderha02,1958,1,PHI,NL,L,140,515,80,155,34,6,23,97,0,2,59,95,10,3,3,5,12,27,3.543,0.301,-1,-1,205,75,0.170387791
aparilu01,1958,1,CHA,AL,R,145,557,76,148,20,9,2,40,29,6,35,38,2,1,8,3,8,24,3.654,0.266,1,6,160,69,0.312457859
ashburi01,1958,1,PHI,NL,L,152,615,98,215,24,13,2,33,30,12,97,48,7,4,7,2,8,31,4.395,0.35,0,0,170,70,0.281160696
bankser01,1958,1,CHN,NL,R,154,617,119,193,23,11,47,129,4,4,52,87,12,4,1,8,14,27,4.13,0.313,1,6,180,73,0.258071176
blasido01,1958,1,SLN,NL,L,143,547,71,150,19,10,2,36,20,5,57,47,2,1,2,1,14,26,3.728,0.274,1,0,160,70,0.226839259
bollifr01,1958,1,DET,AL,R,154,610,91,164,25,4,14,75,6,4,54,54,1,4,4,9,9,27,4.099,0.269,-1,-1,175,73,0.268530879
boyerke01,1958,1,SLN,NL,R,150,570,101,175,21,9,23,90,11,6,49,53,8,3,1,8,15,27,3.821,0.307,-1,-1,190,73,0.324484049
buddido01,1958,1,BOS,AL,R,136,497,74,118,25,2,12,43,0,4,82,106,1,4,9,2,13,24,3.574,0.237,-1,-1,178,71,0.099285203
cepedor01,1958,1,SFN,NL,R,148,603,88,188,38,4,25,96,15,11,29,84,7,3,0,9,18,21,3.901,0.312,-1,-1,210,74,0.213559035
cervbo01,1958,1,KC1,AL,R,141,515,93,157,20,7,38,104,3,3,50,82,10,5,0,2,19,33,3.488,0.305,1,7,200,72,0.21794057
clemero01,1958,1,PIT,NL,R,140,519,69,150,24,10,6,50,8,2,31,41,1,0,3,3,15,24,3.395,0.289,-1,-1,175,71,0.274846385
colavro01,1958,1,CLE,AL,R,143,489,80,148,26,3,41,113,0,2,84,89,6,2,0,3,16,25,3.537,0.303,-1,-1,190,75,0.19928394
fernach01,1958,1,PHI,NL,R,148,522,38,120,18,5,6,51,12,6,37,48,3,2,10,7,15,26,3.451,0.23,-1,-1,165,72,0.182757961
foxne01,1958,1,CHA,AL,L,155,623,82,187,21,6,0,49,5,6,47,11,5,11,12,5,13,31,4.136,0.3,1,4,160,70,1
gardnbi02,1958,1,BAL,AL,R,151,560,32,126,28,2,3,33,2,3,34,53,4,3,6,4,11,31,3.667,0.225,-1,-1,170,72,0.127381599
gilliji01,1958,1,LAN,NL,B,147,555,81,145,25,5,2,43,18,11,78,22,1,0,3,0,5,30,3.907,0.261,-1,-1,175,70,0.533560931
groatdi01,1958,1,PIT,NL,R,151,584,67,175,36,9,3,66,2,2,23,32,7,4,6,5,21,28,3.747,0.3,-1,-1,180,71,0.385850429
hodgegi01,1958,1,LAN,NL,R,141,475,68,123,15,1,22,64,8,2,52,87,3,0,2,3,15,34,3.253,0.259,-1,-1,200,73,0.138018948
jenseja01,1958,1,BOS,AL,R,154,548,83,157,31,0,35,122,9,4,99,65,7,3,1,4,13,31,3.994,0.286,1,9,190,71,0.290465495
kalinal01,1958,1,DET,AL,R,146,543,84,170,34,7,16,85,7,4,54,47,6,2,3,5,18,24,3.685,0.313,1,0,175,73,0.334385611
kubekto01,1958,1,NYA,AL,L,138,559,66,148,21,1,2,48,5,4,25,57,3,1,8,4,7,23,3.605,0.265,0,0,190,75,0.169305766
kuennha01,1958,1,DET,AL,R,139,561,73,179,39,3,8,54,5,10,51,34,8,0,3,4,13,28,3.778,0.319,0,0,187,74,0.361209791
landiji01,1958,1,CHA,AL,R,142,523,72,145,23,7,15,64,19,7,52,80,1,8,9,1,9,24,3.549,0.277,-1,-1,180,73,0.168634951
lemonji01,1958,1,WS1,AL,R,142,501,65,123,15,9,26,75,2,4,50,120,3,1,1,2,11,30,3.401,0.246,-1,-1,200,76,0.107915187
loganjo01,1958,1,ML1,NL,R,145,530,54,120,20,0,11,53,1,2,40,57,1,5,13,2,8,32,3.519,0.226,1,0,175,71,0.164532611
longda02,1958,1,CHN,NL,L,142,480,68,130,26,4,20,75,2,0,66,64,9,2,0,6,15,32,3.37,0.271,-1,-1,205,76,0.20552482
lopezhe01,1958,1,KC1,AL,R,151,564,84,147,28,4,17,73,2,2,49,61,2,2,7,9,23,29,3.784,0.261,-1,-1,182,71,0.229977111
malzofr01,1958,1,BOS,AL,R,155,627,76,185,30,2,15,87,1,3,33,53,3,4,5,3,21,28,4.074,0.295,1,5,180,70,0.268546719
mantlmi01,1958,1,NYA,AL,B,150,519,127,158,21,1,42,97,18,3,129,120,13,2,2,2,11,27,4,0.304,1,8,195,71,0.171940396
martibi02,1958,1,DET,AL,R,131,498,56,127,19,1,7,42,5,3,16,62,0,3,13,6,16,30,3.173,0.255,-1,-1,165,71,0.141517196
matheed01,1958,1,ML1,NL,L,149,546,97,137,18,1,31,77,5,0,85,85,5,2,8,8,9,27,3.895,0.251,0,0,190,73,0.181676525
mayswi01,1958,1,SFN,NL,R,152,600,121,208,33,11,29,96,31,6,78,56,12,1,0,6,11,27,4.185,0.347,1,8,170,70,0.38653847
mazerbi01,1958,1,PIT,NL,R,152,567,69,156,24,6,19,68,1,1,25,71,3,3,9,3,15,22,3.654,0.275,1,4,183,71,0.177675668
mcdougi01,1958,1,NYA,AL,R,138,503,69,126,19,1,14,65,6,2,59,75,1,3,7,6,15,30,3.469,0.25,1,0,175,72,0.156501327
minosmi01,1958,1,CLE,AL,R,149,556,94,168,25,2,24,80,14,14,59,53,3,15,6,2,13,33,3.796,0.302,-1,-1,175,70,0.304142393
morynwa01,1958,1,CHN,NL,L,143,512,77,135,26,7,26,77,1,2,62,83,7,8,2,3,7,32,3.543,0.264,0,0,205,74,0.173891205
musiast01,1958,1,SLN,NL,L,135,472,64,159,35,2,17,62,0,0,72,26,26,1,0,4,19,38,3.358,0.337,1,3,175,72,0.467216308
nealch01,1958,1,LAN,NL,R,140,473,87,120,9,6,22,65,7,6,61,91,4,5,4,6,11,27,3.296,0.254,-1,-1,165,70,0.145272572
pearsal02,1958,1,WS1,AL,L,146,530,63,146,25,5,3,33,7,8,64,31,1,2,11,3,11,24,3.667,0.275,-1,-1,140,65,0.296115402
robinfr02,1958,1,CIN,NL,R,148,554,90,149,25,6,31,83,10,1,62,80,5,7,0,0,13,23,3.802,0.269,-1,-1,183,73,0.206518601
runnepe01,1958,1,BOS,AL,L,147,568,103,183,32,5,8,59,1,2,87,49,0,6,2,3,15,30,4.043,0.322,-1,-1,170,72,0.286381894
siebeno01,1958,1,NYA,AL,L,134,460,79,138,19,5,14,55,5,8,66,87,3,1,4,2,7,25,3.247,0.3,-1,-1,200,74,0.137276432
sievero01,1958,1,WS1,AL,R,148,550,85,162,18,1,39,108,3,1,53,63,2,4,0,7,13,32,3.722,0.295,-1,-1,195,73,0.271896597
skinnbo01,1958,1,PIT,NL,L,144,529,93,170,33,9,13,70,12,4,58,55,7,2,2,5,11,27,3.623,0.321,1,7,190,76,0.282083282
smithal04,1958,1,CHA,AL,R,139,480,61,121,23,5,12,58,3,3,48,77,2,5,3,5,17,30,3.259,0.252,-1,-1,189,72,0.141940338
spencda01,1958,1,SFN,NL,R,148,539,71,138,20,5,17,74,1,0,73,60,4,3,3,8,17,30,3.778,0.256,-1,-1,185,74,0.211350888
tayloto02,1958,1,CHN,NL,R,140,497,63,117,15,3,6,27,21,6,40,93,0,7,7,4,9,23,3.315,0.235,-1,-1,170,69,0.097951853
templjo01,1958,1,CIN,NL,R,141,542,82,166,31,6,3,47,15,8,91,41,0,0,17,2,8,31,3.907,0.306,-1,-1,175,71,0.302804355
thomafr03,1958,1,PIT,NL,R,149,562,89,158,26,4,35,109,0,1,42,79,2,7,1,8,19,29,3.728,0.281,1,5,200,75,0.224490997
thomsbo01,1958,1,CHN,NL,R,152,547,67,155,27,5,21,82,0,2,56,76,7,4,2,6,16,35,3.722,0.283,-1,-1,180,74,0.179288442
triangu01,1958,1,BAL,AL,R,137,474,59,116,10,0,30,79,1,0,60,65,4,1,2,7,22,28,3.296,0.245,1,2,205,75,0.185754864
tuttlbi01,1958,1,KC1,AL,R,148,511,77,118,14,9,11,51,7,9,74,58,1,1,4,4,17,29,3.611,0.231,-1,-1,190,72,0.196543383
virdobi01,1958,1,PIT,NL,L,144,604,75,161,24,11,9,46,5,3,52,70,5,1,2,3,5,27,4.049,0.267,-1,-1,175,72,0.16384717
wallsle01,1958,1,CHN,NL,R,136,513,80,156,19,3,24,72,4,4,47,62,0,8,6,2,10,25,3.457,0.304,1,0,205,75,0.219795745
willite01,1958,1,BOS,AL,L,129,411,81,135,23,2,26,85,1,0,98,49,12,4,0,4,19,40,3.142,0.328,1,0,205,75,0.300137221
aaronha01,1959,1,ML1,NL,R,154,629,116,223,46,7,39,123,8,0,51,54,17,4,0,9,19,25,4.198,0.355,1,9,180,72,0.405832782
allisbo01,1959,1,WS1,AL,R,150,570,83,149,18,9,30,85,13,8,60,92,1,2,5,2,22,25,3.889,0.261,0,0,205,75,0.16724447
anderha02,1959,1,PHI,NL,L,142,508,50,122,28,6,14,63,1,1,43,95,14,5,2,3,9,28,3.401,0.24,-1,-1,205,75,0.110286147
andersp01,1959,1,PHI,NL,R,152,477,42,104,9,3,0,34,6,9,42,53,1,1,5,2,15,25,3.204,0.218,-1,-1,170,69,0.114800729
aparilu01,1959,1,CHA,AL,R,152,612,98,157,18,5,6,51,56,13,53,40,1,3,11,7,11,25,4.105,0.257,1,6,160,69,0.378197992
ashburi01,1959,1,PHI,NL,L,153,564,86,150,16,2,1,20,9,11,79,42,4,6,7,4,10,32,3.969,0.266,-1,-1,170,70,0.206444536
bankser01,1959,1,CHN,NL,R,155,589,97,179,25,6,45,143,2,4,64,72,20,7,2,9,18,28,4.031,0.304,1,6,180,73,0.285493505
bellgu01,1959,1,CIN,NL,L,148,580,59,170,27,2,19,115,2,3,29,44,1,2,1,8,13,31,3.759,0.293,-1,-1,190,73,0.329192306
berrayo01,1959,1,NYA,AL,L,131,472,64,134,25,1,19,69,1,2,43,38,5,4,0,2,6,34,3.179,0.284,1,2,185,67,0.304680437
blasido01,1959,1,SLN,NL,L,150,615,90,178,26,7,1,24,15,15,67,42,2,2,7,0,3,27,4.21,0.289,-1,-1,160,70,0.251069682
bollifr01,1959,1,DET,AL,R,127,459,56,122,18,3,13,55,2,2,45,37,2,7,7,2,6,28,3.111,0.266,-1,-1,175,73,0.257032121
bouched01,1959,1,PHI,NL,L,136,499,75,142,29,4,15,74,0,4,70,74,4,5,2,5,13,26,3.512,0.285,-1,-1,200,72,0.17216663
boyerke01,1959,1,SLN,NL,R,149,563,86,174,18,5,28,94,12,6,67,77,7,2,0,1,7,28,3.889,0.309,1,5,190,73,0.204058214
brutobi01,1959,1,ML1,NL,L,133,478,72,138,22,6,6,41,13,5,35,54,2,1,7,1,9,34,3.167,0.289,-1,-1,169,72,0.191688736
buddido01,1959,1,BOS,AL,R,151,485,75,117,24,1,10,53,6,1,92,99,0,5,5,2,7,25,3.562,0.241,-1,-1,178,71,0.110396936
cepedor01,1959,1,SFN,NL,R,151,605,92,192,35,4,27,105,23,9,33,100,10,5,0,4,10,22,3.938,0.317,1,3,210,74,0.184898662
cimolgi01,1959,1,SLN,NL,R,143,519,61,145,40,7,8,72,7,0,37,83,2,2,7,4,19,30,3.432,0.279,-1,-1,180,73,0.151937188
colavro01,1959,1,CLE,AL,R,154,588,90,151,24,0,42,111,3,3,71,86,8,2,0,3,13,26,4.068,0.257,1,9,190,75,0.202938821
crandde01,1959,1,ML1,NL,R,150,518,65,133,19,2,21,72,5,1,46,48,8,3,9,5,24,29,3.481,0.257,1,2,180,73,0.247895927
cunnijo01,1959,1,SLN,NL,L,144,458,65,158,28,6,7,60,2,6,88,47,9,5,2,3,9,28,3.37,0.345,0,0,180,72,0.231307118
darkal01,1959,1,CHN,NL,R,136,477,60,126,22,9,6,45,1,1,55,50,9,3,7,3,4,37,3.284,0.264,-1,-1,185,71,0.185034922
foxne01,1959,1,CHA,AL,L,156,624,84,191,34,6,2,70,5,6,71,13,8,7,9,5,6,32,4.29,0.306,1,4,160,70,1
gilliji01,1959,1,LAN,NL,B,145,553,91,156,18,4,3,34,23,10,96,25,4,0,3,3,3,31,4.006,0.282,1,0,175,70,0.447610305
groatdi01,1959,1,PIT,NL,R,147,593,74,163,22,7,5,51,0,2,32,35,2,2,9,4,21,29,3.858,0.275,1,0,180,71,0.293877409
heldwo01,1959,1,CLE,AL,R,143,525,82,132,19,3,29,71,1,2,46,118,1,2,2,2,12,27,3.525,0.251,-1,-1,167,70,0.112328487
hoakdo01,1959,1,PIT,NL,R,155,564,60,166,29,3,8,65,9,2,71,75,4,4,6,6,18,31,3.92,0.294,-1,-1,170,73,0.150074811
jenseja01,1959,1,BOS,AL,R,148,535,101,148,31,0,28,112,20,5,88,67,3,0,1,12,20,32,3.846,0.277,-1,-1,190,71,0.281712729
kalinal01,1959,1,DET,AL,R,136,511,86,167,19,2,27,94,10,4,72,42,12,4,2,6,11,25,3.599,0.327,1,8,175,73,0.366446509
killeha01,1959,1,WS1,AL,R,153,546,98,132,20,2,42,105,3,2,90,116,1,7,0,4,12,23,3.926,0.242,1,5,195,72,0.150446293
kirklwi01,1959,1,SFN,NL,L,126,463,64,126,22,3,22,68,5,3,42,84,3,3,0,3,6,25,3.117,0.272,-1,-1,206,73,0.141666347
kubekto01,1959,1,NYA,AL,L,132,512,67,143,25,7,6,51,3,3,24,46,3,2,13,2,11,24,3.309,0.279,1,0,190,75,0.223607992
kuennha01,1959,1,DET,AL,R,139,561,99,198,42,7,9,71,7,2,48,37,1,1,3,4,6,29,3.759,0.353,0,0,187,74,0.410775608
landiji01,1959,1,CHA,AL,R,149,515,78,140,26,7,5,60,20,9,78,68,5,8,13,9,5,25,3.66,0.272,-1,-1,180,73,0.186395777
lemonji01,1959,1,WS1,AL,R,147,531,73,148,18,3,33,100,5,2,46,99,0,1,0,6,9,31,3.562,0.279,-1,-1,200,76,0.151517008
loganjo01,1959,1,ML1,NL,R,138,470,59,137,17,0,13,50,1,3,57,45,9,3,6,4,12,33,3.253,0.291,0,0,175,71,0.201327884
lollash01,1959,1,CHA,AL,R,140,505,63,134,22,3,22,84,4,3,55,49,6,9,2,5,27,35,3.457,0.265,1,0,185,73,0.261298314
malzofr01,1959,1,BOS,AL,R,154,604,90,169,34,2,19,92,6,0,42,58,6,1,3,10,15,29,3.988,0.28,1,5,180,70,0.270872581
mantlmi01,1959,1,NYA,AL,B,144,541,104,154,23,4,31,75,21,3,93,126,6,2,1,2,7,28,3.914,0.285,1,8,195,71,0.132377835
matheed01,1959,1,ML1,NL,L,148,594,118,182,16,8,46,114,2,1,80,71,2,3,3,2,6,28,4.16,0.306,1,5,190,73,0.27678261
maxwech01,1959,1,DET,AL,L,145,518,81,130,12,2,31,95,0,2,81,91,5,6,4,2,9,32,3.698,0.251,-1,-1,185,71,0.157011146
mayswi01,1959,1,SFN,NL,R,151,575,125,180,43,5,34,104,27,4,65,58,9,2,0,6,11,28,3.951,0.313,1,8,170,70,0.376684132
mazerbi01,1959,1,PIT,NL,R,135,493,50,119,15,6,7,59,1,3,29,54,1,1,10,4,16,23,3.222,0.241,0,0,183,71,0.165321653
minosmi01,1959,1,CLE,AL,R,148,570,92,172,32,0,21,92,8,10,54,46,2,17,6,3,11,34,3.852,0.302,1,7,175,70,0.344373631
moonwa01,1959,1,LAN,NL,L,145,543,93,164,26,11,19,74,15,6,81,64,1,3,8,2,9,29,3.852,0.302,1,7,169,72,0.240455296
nealch01,1959,1,LAN,NL,R,151,616,103,177,30,11,19,83,17,6,43,86,2,4,21,1,22,28,4.068,0.287,1,0,165,70,0.197704975
pinsova01,1959,1,CIN,NL,L,154,648,131,205,47,9,20,84,21,6,55,98,3,1,2,0,9,21,4.34,0.316,0,0,170,71,0.205804464
postwa01,1959,1,PHI,NL,R,132,468,62,119,17,6,22,94,0,0,36,101,4,3,0,3,7,30,3.111,0.254,-1,-1,190,73,0.128679623
powervi01,1959,1,CLE,AL,R,147,595,102,172,31,6,10,60,9,13,40,22,2,2,4,4,19,32,3.92,0.289,1,0,186,72,0.640760606
robinfr02,1959,1,CIN,NL,R,146,540,106,168,31,4,36,125,18,8,69,93,9,8,0,9,16,24,3.759,0.311,0,0,183,73,0.222420871
runnepe01,1959,1,BOS,AL,L,147,560,95,176,33,6,6,57,6,5,95,48,1,1,5,0,17,31,4.043,0.314,1,3,170,72,0.273534859
skinnbo01,1959,1,PIT,NL,L,143,547,78,153,18,4,13,61,10,7,67,65,8,0,1,2,6,28,3.79,0.28,-1,-1,190,76,0.183084458
smithal04,1959,1,CHA,AL,R,129,472,65,112,16,4,17,55,7,5,46,74,3,5,5,1,10,31,3.198,0.237,-1,-1,189,72,0.143326309
spencda01,1959,1,SFN,NL,R,152,555,59,147,20,1,12,62,5,0,58,67,4,0,3,5,14,31,3.784,0.265,-1,-1,185,74,0.153508411
tasbywi01,1959,1,BAL,AL,R,142,505,69,126,16,5,13,48,3,5,34,80,0,6,5,2,8,26,3.327,0.25,-1,-1,170,71,0.124515042
tayloto02,1959,1,CHN,NL,R,150,624,96,175,30,8,8,38,23,9,45,86,0,6,6,7,8,24,4.13,0.28,-1,-1,170,69,0.152645088
templjo01,1959,1,CIN,NL,R,149,598,102,186,35,6,8,67,14,3,72,40,2,2,11,13,11,32,4.136,0.311,1,4,175,71,0.375056258
tuttlbi01,1959,1,KC1,AL,R,126,463,74,139,19,6,7,43,10,6,48,38,2,4,4,2,12,30,3.154,0.3,-1,-1,190,72,0.270719047
virdobi01,1959,1,PIT,NL,L,144,519,67,132,24,2,8,41,7,4,55,65,11,2,5,2,7,28,3.543,0.254,-1,-1,175,72,0.148285694
whitebi03,1959,1,SLN,NL,L,138,517,77,156,33,9,12,72,15,10,34,61,1,2,3,5,5,25,3.401,0.302,0,0,185,72,0.231107752
willidi02,1959,1,KC1,AL,R,130,488,72,130,33,1,16,75,4,1,28,60,1,5,11,6,13,30,3.185,0.266,-1,-1,190,72,0.216623614
woodlge01,1959,1,BAL,AL,L,140,440,63,132,22,2,14,77,1,1,78,35,4,0,1,5,5,37,3.198,0.3,1,0,195,69,0.330825424
yosted01,1959,1,DET,AL,R,148,521,115,145,19,0,21,61,9,2,135,77,1,12,4,3,6,33,4.049,0.278,-1,-1,170,70,0.188935988
aaronha01,1960,1,ML1,NL,R,153,590,102,172,20,11,40,126,16,7,60,63,13,2,0,12,8,26,4.012,0.292,1,9,180,72,0.356907186
adcocjo01,1960,1,ML1,NL,R,138,514,55,153,21,4,25,91,2,2,46,86,7,1,5,4,13,33,3.457,0.298,1,3,210,76,0.164438222
allisbo01,1960,1,WS1,AL,R,144,501,79,126,30,3,15,69,11,9,92,94,4,2,5,4,14,26,3.66,0.251,-1,-1,205,75,0.157235886
aparilu01,1960,1,CHA,AL,R,153,600,86,166,20,7,2,61,51,8,43,39,3,1,20,6,12,26,3.969,0.277,0,0,160,69,0.415598308
ashburi01,1960,1,CHN,NL,L,151,547,99,159,16,5,0,40,16,4,116,50,1,1,7,1,4,33,4.093,0.291,-1,-1,170,70,0.251445013
asproke01,1960,2,CLE,AL,R,117,459,65,133,20,1,10,48,4,1,53,32,0,2,4,3,11,29,3.16,0.29,-1,-1,180,72,0.330479692
bankser01,1960,1,CHN,NL,R,156,597,94,162,32,7,41,117,1,3,71,69,28,4,0,6,14,29,4.123,0.271,1,6,180,73,0.302078297
batteea01,1960,1,WS1,AL,R,137,466,49,126,24,2,15,60,4,5,48,68,5,8,4,4,15,25,3.173,0.27,-1,-1,205,73,0.161791409
bellgu01,1960,1,CIN,NL,L,143,515,65,135,19,5,12,62,4,3,29,40,3,1,4,5,7,32,3.358,0.262,-1,-1,190,73,0.298208614
blasido01,1960,1,SFN,NL,L,136,523,72,123,12,8,2,31,14,2,49,53,1,2,7,2,4,28,3.531,0.235,-1,-1,160,70,0.187350751
bollifr01,1960,1,DET,AL,R,139,536,64,136,20,4,9,59,7,4,40,48,2,2,6,0,10,29,3.556,0.254,-1,-1,175,73,0.242552348
boyerke01,1960,1,SLN,NL,R,151,552,95,168,26,10,32,97,8,7,56,77,10,4,0,4,13,29,3.753,0.304,1,0,190,73,0.248495948
brandja01,1960,1,BAL,AL,R,145,511,73,130,24,6,15,65,5,3,47,69,3,3,3,6,7,26,3.444,0.254,-1,-1,165,71,0.194570956
breedma01,1960,1,BAL,AL,R,152,551,69,147,25,2,3,43,10,4,35,80,2,3,2,3,8,26,3.617,0.267,-1,-1,175,72,0.13573714
brutobi01,1960,1,ML1,NL,L,151,629,112,180,27,13,12,54,22,13,41,97,1,2,1,4,4,35,4.136,0.286,-1,-1,169,72,0.176660568
cepedor01,1960,1,SFN,NL,R,151,569,81,169,36,3,24,96,15,6,34,91,9,8,0,4,11,23,3.722,0.297,1,0,210,74,0.200072412
clemero01,1960,1,PIT,NL,R,144,570,89,179,22,6,16,94,4,5,39,72,4,2,4,5,21,26,3.759,0.314,1,0,175,71,0.229114361
colavro01,1960,1,DET,AL,R,145,555,67,138,18,1,35,87,3,6,53,80,4,4,1,3,17,27,3.753,0.249,-1,-1,190,75,0.188316149
crandde01,1960,1,ML1,NL,R,142,537,81,158,14,1,19,77,4,6,34,36,6,4,9,12,15,30,3.525,0.294,1,2,180,73,0.388854755
cunnijo01,1960,1,SLN,NL,L,139,492,68,138,28,3,6,39,1,7,59,59,4,6,3,3,8,29,3.401,0.28,-1,-1,180,72,0.175604932
foxne01,1960,1,CHA,AL,L,150,605,85,175,24,10,2,59,2,4,50,13,2,10,14,5,11,33,4.043,0.289,1,0,160,70,1
francti01,1960,1,CLE,AL,L,147,544,84,159,36,2,17,79,4,1,67,67,7,5,3,5,11,27,3.772,0.292,-1,-1,190,71,0.23660936
gardnbi02,1960,1,WS1,AL,R,145,592,71,152,26,5,9,56,0,4,43,76,0,6,7,1,13,33,3.92,0.257,-1,-1,170,72,0.15694721
gilliji01,1960,1,LAN,NL,B,151,557,96,138,20,2,5,40,12,9,96,28,1,3,9,4,6,32,4.031,0.248,-1,-1,175,70,0.446352456
groatdi01,1960,1,PIT,NL,R,138,573,85,186,26,4,2,50,0,2,39,35,0,4,12,1,7,30,3.778,0.325,1,0,180,71,0.340938212
hansero02,1960,1,BAL,AL,R,153,530,72,135,22,5,22,86,3,3,69,94,5,2,1,2,18,22,3.698,0.255,1,6,190,75,0.159514941
herrepa01,1960,1,PHI,NL,R,145,512,61,144,26,6,17,71,2,3,51,136,6,5,0,7,17,26,3.475,0.281,-1,-1,220,75,0.096108418
hoakdo01,1960,1,PIT,NL,R,155,553,97,156,24,9,16,79,3,2,74,74,9,1,4,4,17,32,3.87,0.282,-1,-1,170,73,0.22000008
kalinal01,1960,1,DET,AL,R,147,551,77,153,29,4,15,68,19,4,65,47,3,3,5,5,18,26,3.802,0.278,1,0,175,73,0.322099477
kaskoed01,1960,1,CIN,NL,R,126,479,56,140,21,1,6,51,9,9,46,37,0,6,2,4,9,29,3.241,0.292,-1,-1,180,72,0.278114363
killeha01,1960,1,WS1,AL,R,124,442,84,122,19,1,31,80,1,0,71,106,3,1,0,3,10,24,3.167,0.276,-1,-1,195,72,0.145507491
kirklwi01,1960,1,SFN,NL,L,146,515,59,130,21,10,21,65,12,7,44,86,8,4,2,2,4,26,3.451,0.252,-1,-1,206,73,0.156107597
kubekto01,1960,1,NYA,AL,L,147,568,77,155,25,3,14,62,3,0,31,42,5,3,12,4,13,25,3.698,0.273,-1,-1,190,75,0.31289261
